UID,Mean,Variance,Skewness,Kurtosis,Spike_Ratio,Dominant_FFT_Mag,Abs_Trend_Slope
005614ba51c3e620f8a2fe69b2c252eb3aa07711c3d0e7a0eb4729f70bea70d9_0c48f381c7767a2f880d47da7da4f4fd851c9e51f87039e688c7ff5256f3f0aa_c80479d169524bcb4b416eb293b87f89fd89ce47dc68bdb9659d64777a47c455,0.000744047619047619,0.0007434940121882534,36.61967701388793,1339.0007446015525,93.07479224376732,1.0000000000000004,2.053783727033706e-06
006d9af91e9d4129d770bea2dd5bb9439431119331c4b3e9449af349f21446a2_2031d8ac5ab28d9e75c6d920f6fa8497f606463b625b734f159ad1b932fce75b_e776105bc332ddf3f1d5c3bc7c24204c46ff379a023ded722a45ab2b7f8eeaef,0.025462962962962958,0.012450549921614543,5.172036269321531,28.52602898372156,28.19843342036554,21.255320343312118,1.282138818227085e-05
006f647d8f24caa35d55425d40b780931ac4af026641c89e6e593670de725e53_42db2abffae12f395994435cd4757a89190c887bd9ee960227241b77f0f94b72_f119ca80a4cefc75d153f97f439cc2a87b9f23a93c67a6702f91eac95f22bcae,0.05162657076719584,0.019773916078606568,4.131324768465266,18.89977257429567,16.226766921327798,44.43557441743661,1.0505540388476693e-05
0081b7346fcab7245f34f613e300e3baf16d6fa74da5001d44b35319fccbf686_b7d2e495a1917e6fb335769c59919b57a3ee715137f578580d364caee35811e4_4263811086e167902c3faf65ec0599d50d526c73a691f82ed1051b3a52fc87e1,0.002232142857142857,0.0012971008715986648,20.71831127311753,496.2650825216783,81.75182481751824,2.8847270794594855,1.8091091313943103e-06
0081b7346fcab7245f34f613e300e3baf16d6fa74da5001d44b35319fccbf686_b7d2e495a1917e6fb335769c59919b57a3ee715137f578580d364caee35811e4_900fcaba3627c7fd85b7d3c42b86f576d6eaafb9c80e94bf17724aeec1b23da8,0.001488095238095238,0.0011138570011337864,24.88495433225976,667.2244307514352,87.04663212435233,1.9969815201578198,2.938566608234749e-06
0081b7346fcab7245f34f613e300e3baf16d6fa74da5001d44b35319fccbf686_b7d2e495a1917e6fb335769c59919b57a3ee715137f578580d364caee35811e4_a606428806be7aeecd84ffbc148acf3c6d25a9a38ccec77231a6b786f6309200,0.014285714285714275,0.004874489795918228,6.701681691108131,57.34338935401531,41.17647058823531,13.594012628511722,1.9658985894484844e-06
0083506d288ee5ee592ec2e74d84dc6d39841971a915d4c38bd84c7e67fcf733_a675b719dbcabfaf4c40304ee1d61deaaa0103962a30bec904fd1dba35bbccf2_131cde818e4c7e26becb22826263422aa86f9d74e4a9ffe97aea4e3b576a4a09,0.01748511904761904,0.012487756061626134,6.687672444588479,44.24861874526599,36.383324309691396,22.934882934641152,4.461933707650867e-05
0083506d288ee5ee592ec2e74d84dc6d39841971a915d4c38bd84c7e67fcf733_a675b719dbcabfaf4c40304ee1d61deaaa0103962a30bec904fd1dba35bbccf2_55e29de16e9e12e95ad674749e55b2027a7f62489bfdee9175e7aa3baad0942a,0.020089285714285716,0.019685706313775846,6.840926758614546,44.79827891672849,33.23442136498517,26.38586683101508,5.1710369339020737e-05
0083506d288ee5ee592ec2e74d84dc6d39841971a915d4c38bd84c7e67fcf733_a675b719dbcabfaf4c40304ee1d61deaaa0103962a30bec904fd1dba35bbccf2_ea32b9fde3472bc804d63f16d3448e73ab16e4bf7dfc62e01723bc9696d29b4a,0.02058531746031746,0.013878493382306742,6.330353544097259,41.846221170662766,32.69542653259812,27.01497512696677,5.2666000756332836e-05
00a4558094687f3011c540857d81b459bf42e1908c3c214bb2c7dadcb91c4102_5efb973a7cd81ea662536967e66f3655dfc8413f5ad48212e4975e538bb2420b_52579fc3e6e2f3b10eda996629011e6c0f3fef7deb5ff98789e43f057351ce7f,0.010416666666666666,0.010308159722222375,9.644196509600288,91.01052631578742,48.97959183673469,14.000000000000002,8.650111967049301e-07
00a4558094687f3011c540857d81b459bf42e1908c3c214bb2c7dadcb91c4102_5efb973a7cd81ea662536967e66f3655dfc8413f5ad48212e4975e538bb2420b_6e9339839873bc58cdc1eba7d0ad01ecad49f9f6a720e4d04f3bd7d5063e6d21,0.010416666666666666,0.010308159722222383,9.644196509600294,91.01052631578727,48.97959183673469,14.000000000000002,3.0102389645331533e-06
00a4558094687f3011c540857d81b459bf42e1908c3c214bb2c7dadcb91c4102_5efb973a7cd81ea662536967e66f3655dfc8413f5ad48212e4975e538bb2420b_ecdf52e176f2f668b0f9998f9eeae11d172b6f9999ae437754657cb4a184b4f1,0.012648809523809524,0.012488817141439932,8.721905432928935,74.07163438095773,44.15243101182654,16.79587307821276,9.861127642436163e-07
00a8189e51487899be38f8b660cb7a74a7fe5470caff790890116016d2aa8b44_fc1173ed9d74807d1149fdbc144643404d8c48ce1c9c4459b5ac1e95bb3ac450_d33f34ced75ad1dea0851b8ee03fd6af3862d60a2212b882e3c6cf06dcaa4d52,0.9992559523809523,0.0007434940121882126,-36.61967701388999,1339.0007446016305,0.9908289345640058,1.0000000000000033,2.844651106878214e-06
00d0fb86a7844dbb91c313aeb1e076c39b95c8a87561a102457abdcb7b497c63_33f17f2222491c2d43dacef95e14672307263a795780f310e0824b708d04666e_36269ba3a040f3c2b283dcf8ff55e0e6158af479af40de41b074021247815477,0.010416666666666666,0.010308159722222378,9.64419650960029,91.01052631578736,48.97959183673469,14.000000000000002,5.190067180229586e-07
00d0fb86a7844dbb91c313aeb1e076c39b95c8a87561a102457abdcb7b497c63_33f17f2222491c2d43dacef95e14672307263a795780f310e0824b708d04666e_69dc69aa6c719a91ba8cd0c7cd2b72307ae579960d8851eade68b228f23aef08,0.00744047619047619,0.007385115504535317,11.463310876525323,129.4074962518653,57.33788395904437,10.000000000000002,4.9182065184080335e-06
00d0fb86a7844dbb91c313aeb1e076c39b95c8a87561a102457abdcb7b497c63_d1475618797b550cea95857956e47c1ced7d2c2401d5dc6ff5a8fa63cf5887af_ce7f53566612fd4d991068380010fc1668762f634d41ed9319ec2a629392a8c4,0.005766369047619048,0.0026174186308636624,11.72817075210749,168.54525598501442,63.42614440773949,6.1632763012810186,1.0452424581898075e-05
00d43fd46853816c0435aaa131b16f384e7819d5058c527d6abbae2bd0f36316_354045a217136cd3329d362b34e78da6f88398d61fedcf64203ac07c816dc712_7d25ba4e467af3110eb00e74a9c08f6e827bae4b0d1a0b764deee378df991cdc,0.02377717391304347,0.004496701541261601,5.1820486237882255,45.38333280064635,29.605792437650855,23.47439493420728,2.6142680005756847e-06
00d4da47d7ced9c7a68c8b2e655d50ba377db183ef9fb64743e97d667d8d677c_28855b9c0c5208c3efbc41a7b88f83a10e4f3a9118a4165cc3d00e10ae2961fb_017401ef3b11fa5dc92b1e30c041a6633a47a041d770ac1e2fd59d1cb50843c8,0.0031250000000000006,0.0015080915178571656,17.747706305571327,382.2566952003376,76.19047619047619,3.039967797460311,2.8486054437774383e-06
00d52d9f845681e286e48b5de661796f31d971a7de45e52dc14faea06b225d8d_3826deeff5ad3f5e943f2483dd78444632010ebc30286e1b9396dce0c4ed4c0c_414e6bbf76bbdf08f31d95a3e7f316908a8cf0ce488993f92dc132a764164b5c,0.06179511278195603,0.008209790365245561,9.854838428564436,96.23480832165512,13.928524676004493,12.546987351309406,2.74722352998619e-07
00d52d9f845681e286e48b5de661796f31d971a7de45e52dc14faea06b225d8d_3826deeff5ad3f5e943f2483dd78444632010ebc30286e1b9396dce0c4ed4c0c_6d6a9ceb3b1698cc270cd762e366d7e9d4d2bbdf79a1b8e19f07b2342e680476,0.010416666666666666,0.010308159722222382,9.644196509600294,91.01052631578732,48.97959183673469,14.000000000000002,2.1798282156964227e-06
00e34ec0509e4c671b7225ef16eb78fff633901e44c372fada4ab0faada2b41b_493f0b47de0acb061fab8f4661de7e90bf4524917d1ec45cc28f1c0c18048c78_7d65f3c9204f239cfc795304aa77aa8711d44e318b328109ea2b8d478d52cc18,0.03552707373271887,0.010883130783043038,4.31515715363902,22.884516606293854,21.964952236350992,27.44976514808142,2.767195532864691e-05
00e61d80260734f54f49fee44502df683e2c0eb0a0a8ed7e044c2be008ccdd69_53d265a0569074831b9bb1ec875f02cb438f136e8c533ee713207d6ec8d9a958_3fa5032ab6c0006d2310b3444826985cf87d99060e4fbb42492a569ad5d504db,0.006882440476190476,0.0026033016559488817,10.183446429263583,139.3513281169306,59.23314235345968,6.045706344211023,2.030922716835077e-06
00ef5f77ee5ecfeb1acef7453de8d7ef2675fc086c66607f60ddfaa0935eb894_5b86823efd2d523da98bc01316f69500631fe83d10b61dc95962819e00840aba_c2f525151d5b21c46a074b82ca416b557bf9905059d491fba94eca37d116f40c,0.005557105654761905,0.0013896391775602209,17.18290616081327,403.47419166468785,64.27930890177556,5.050797620444925,4.884996267105993e-07
00f4ede3e4dafac2a5fa7ac623f28c91006da4ac39ed822244503353c2474c62_6f671bf795617b7cc1f3d998646ae6be708b8cde466775c5d3857f8dfa10f7bc_c1b8dee5cb22dde4a0360c2f094a39f6b09f660707754823515c8ef58e184f1a,0.010416666666666666,0.010308159722222382,9.644196509600294,91.01052631578732,48.97959183673469,14.000000000000002,2.3182300071692094e-06
00f5ff2110b8a03a1fb5440b73040c9bed667159507b9fd122afa8c70b6cadca_6cc60baedea5f43d11cacd040753191dd57ee3ce555ae220af4fc9a19f3bc845_4ff5c3c3fca0e2720e07d0a309af9c333c1b1f163278e239cdb6be73ede7f11b,0.006631375227686703,0.0057094909971698435,11.70697937165988,137.82285723883854,60.12731877609693,8.846834971810166,1.1562262308293339e-05
00fabd91869342951bacfceb6006d46e5b79a8ba0bfdcb10bc71e87fccb5c71f_569dc3bbf7da55fdd40224b7ec9126228f7fa6be8c395cdf1a79b885ce8ab71d_2608be3067dedccf574e3d1ed785621145ea9d53681bce3ac9b42c5661a46e23,0.23139880952380953,0.09935637666524914,1.0310402307209094,-0.026457523111155012,4.142522500308223,222.0,6.277509827515655e-07
00fabd91869342951bacfceb6006d46e5b79a8ba0bfdcb10bc71e87fccb5c71f_569dc3bbf7da55fdd40224b7ec9126228f7fa6be8c395cdf1a79b885ce8ab71d_6e0ca8fbd02d2c9e413554929998a475e88731317903a366327840da5ee8832f,0.000744047619047619,0.0007434940121882503,36.61967701388809,1339.0007446015584,93.07479224376732,1.0000000000000004,1.692950484979649e-06
00fabd91869342951bacfceb6006d46e5b79a8ba0bfdcb10bc71e87fccb5c71f_569dc3bbf7da55fdd40224b7ec9126228f7fa6be8c395cdf1a79b885ce8ab71d_b7def907fad05e1a722ef8b4638264c6b0b90020ff165b743ff23346803de55a,0.000744047619047619,0.0007434940121882503,36.61967701388809,1339.0007446015584,93.07479224376732,1.0000000000000004,1.692950484979649e-06
00fcaba5a26c94dad75661396f67f88186777cb74855bf1c8beb5cf6fc2e7dd5_c0bec3b921c1621785e7dd843edadce45b23ab0efdef703709a64e75db98c803_fc160fb3736bdcc996c37f857550ab3a0f8298d3e4b52cdced5826b99e768cc1,0.001488095238095238,0.0014858808106575961,25.86506312215292,667.0014903129683,87.04663212435233,2.0000000000000004,1.9722255284872415e-06
00fd1dabf6e8f01824e2c2db4270dcfb40ecf267ca7ef2e879641d125f5e1871_71a916d117b6d7a5052c4e6687fdc6ff62227849df80cc60d14dae52a6cf97a1_aba7a317587a7a53193d8a8ca107765ce4fc2634897838e75a286a7bb564d4ba,0.003720238095238095,0.002125296733276663,14.945408658006121,253.3814440991991,72.88503253796095,4.50364765733143,4.8959633733499045e-06
00fd1dabf6e8f01824e2c2db4270dcfb40ecf267ca7ef2e879641d125f5e1871_a5e80f048e641784f4b20c0f01f205df831bf044f278594c66c90895a5c732de_0f9a842cfbdde89305b32bb08dd6f2e76c597fecc256568cb5e4787459876e94,0.000744047619047619,0.0007434940121882487,36.619677013888165,1339.0007446015616,93.07479224376732,1.0000000000000004,1.4952336400185222e-06
00fd1dabf6e8f01824e2c2db4270dcfb40ecf267ca7ef2e879641d125f5e1871_a5e80f048e641784f4b20c0f01f205df831bf044f278594c66c90895a5c732de_67b8072410996301fccc25e685ccf09f4602190217dc62716a8fb5906413f34a,0.000744047619047619,0.0007434940121882487,36.619677013888165,1339.0007446015616,93.07479224376732,1.0000000000000004,1.4952336400185222e-06
00fd1dabf6e8f01824e2c2db4270dcfb40ecf267ca7ef2e879641d125f5e1871_a5e80f048e641784f4b20c0f01f205df831bf044f278594c66c90895a5c732de_dedefa65603d4cc37b31ade20b101c2e400a07a4b470938f80848a1abbcbd6d5,0.000744047619047619,0.0007434940121882487,36.619677013888165,1339.0007446015616,93.07479224376732,1.0000000000000004,1.4952336400185222e-06
0101dbb15503cbc9dd3c3a156fa7f0596edf1b5d4e222cbe1622c5783c5ad126_bbc115de572f3f48a49bf307275a9f07bb1f31e807c7df77d2f85d63752fbca2_73ecce557a3da3b125cdcc66aa6022145f6c1a009c0e48305fe91932a05b8c17,0.0010230654761904758,0.0007565247807874842,35.684554641970784,1291.8085699676756,90.71886601417482,1.3078636294742652,2.3470048694269052e-07
010dcc221551986f5ce3f3ab1d54e453f7aded94d7f647814875ecc0e55b203e_d2227615ffd30d34d0f2a7991fd48884e40bf700929775fe2ab301ac41df5481_7108ca8fab8730e0482687e2ad72c03844cc601307dcf194dfd17816592312e9,0.010416666666666666,0.010308159722222371,9.644196509600285,91.01052631578746,48.97959183673469,14.000000000000002,2.525832694378397e-06
0122013bb26e4fae10912d874e28811a4fb30168f26b3568b2ed3b163c669c8e_39efce22874ba8789b7e8d42e8ea74a888618c2c1087be39f2b3240b12f5a201_1e564bbc61b31eeeae0b4e2e4c63ce790ef283e507584fbb77b470512fb84428,0.024720961219133315,0.007457676748264021,5.298651222250907,38.28047521512514,28.801045964388234,33.224971878515184,2.818994065790878e-07
0122013bb26e4fae10912d874e28811a4fb30168f26b3568b2ed3b163c669c8e_39efce22874ba8789b7e8d42e8ea74a888618c2c1087be39f2b3240b12f5a201_35f400c18ea276935ac55c04589c6ae9c398d143d3b298a57905f8efbf72d59a,0.022820017182130545,0.006465576393870957,5.52065698537757,42.64470341505626,30.469210130227115,30.6701030927835,4.229764617525256e-07
0122013bb26e4fae10912d874e28811a4fb30168f26b3568b2ed3b163c669c8e_39efce22874ba8789b7e8d42e8ea74a888618c2c1087be39f2b3240b12f5a201_d4fba6e5fbce87ead1bb35c287d8cce1b902a561fde1b758101723fe348af78b,0.024720961219133315,0.007457676748264021,5.298651222250907,38.28047521512514,28.801045964388234,33.224971878515184,2.818994065790878e-07
012f07843578d020c1bc9400132696fcc1de4193af2c0470ce6a5812f3dfc134_49450790883aab2bdb196690e1d3f2ad1445839c7cdc4ce016b1800a22f96070_3dff160f5848d68fbc6aaaab0a02b0f6b23dc7134b526641b57e18d7c5136165,0.25,0.1875,1.1547005383792515,-0.6666666666666665,3.846153846153846,336.0,2.4912322465102127e-06
012f07843578d020c1bc9400132696fcc1de4193af2c0470ce6a5812f3dfc134_49450790883aab2bdb196690e1d3f2ad1445839c7cdc4ce016b1800a22f96070_c2ffda38afabdc2e950f6046aaf1d96fa3090735140ed5bb39a84fcd74961fb5,0.015426587301587302,0.011021941039147259,7.055813504981694,49.68307348836999,39.32891143191572,20.42441627032688,6.861927868413379e-06
012f07843578d020c1bc9400132696fcc1de4193af2c0470ce6a5812f3dfc134_49450790883aab2bdb196690e1d3f2ad1445839c7cdc4ce016b1800a22f96070_df39632246dbd5ef8a9a53d26bc600a01bfa79e24526944a144131330a60aeb8,0.001217532467532467,0.0007763855800584014,34.40509989013413,1225.9049107293533,89.14616497829233,1.4864153283686066,1.9558240174847834e-06
012ffcbf9f39f1d240eb8821138b00de3a9c852b2c6ed9be564407ba4e498793_7988fb5b7a14979b64190bd48aefffcf011bc04501dbd993942f0ee198671b81_08c6903371af9be025f61b52724f7226eb571e862ff48a6206d9c13318c6f46e,0.001636904761904762,0.0009497014951813145,27.39860424433889,840.198099728561,85.93350383631714,2.1183233734869797,6.391691305480832e-06
01384561137308c4ea993465e6d2050977b4ae842f801fb78a725020b0898130_446b20b9d26383d0c2b55e81991b529e67477bc36330ba48fead25724cc7f8df_9734b5f69d3562670addb57dd218f9ec03a73fbb6b1d6c9b865295db7fdd8c75,0.002435064935064935,0.0012361995418002055,23.714185661585322,614.0600212569361,80.4177545691906,3.272727272727273,1.961890329773364e-06
01384561137308c4ea993465e6d2050977b4ae842f801fb78a725020b0898130_8f11dfdcbffb87ac32c70e69f97ce84876d3c5ba3f946d8da934646700ca7c32_9174157408d15d77ada25a81ac2b905c5601d72f4e96fcc3407f478c8ea3daf9,0.010416666666666666,0.010308159722222383,9.644196509600294,91.01052631578727,48.97959183673469,14.000000000000002,3.1486407560059443e-06
0142e1d9ce4380b6b31366465d466d1420593bcf7ed8dd2a7424bc90d1f712d4_2acf89ad5c7756df2360ebf0732817e05a44a18269719b3d821c4e972fe18667_fcc9198d510ae5a3929e8fcfcfad0dd9d3d564e0b585b4a1c04f0ad6d9d8cedc,0.020833333333333332,0.020399305555556076,6.709789608902931,43.02127659574323,32.432432432432435,28.0,3.2524420996105476e-06
0144c7c3753c46ea6fb5a4fa44a0c2882fc9696d9cc93182991e58656ac934e0_594821f1da1f31e34e872e05de5dffc396f2f1f81e5500895afccdd0932ac4c2_dff0d18f32ef960cde6e9d6a48d89e457048a5d0067405c65fb7b93919fd5f57,0.008073471926083863,0.0027881894591462743,10.648453472591646,141.80480030446728,55.32971219308379,6.997903608060724,1.481806600547284e-06
014f772e7ba85f4e8b2a3fba6dbd4828deb901e78c8eaf456bb56dbd8693c244_214552e5944d8bdd14a0755c3450c241dbe727c75c83bcd76b4b84a236551bfa_0ddc113535154e81515dc5fef582bbcb83e96d5343c70385a8c53d5eb5a019e5,0.704853237591333,0.010078950147451657,0.3209578578841952,2.229123237878735,1.3988885374142763,51.63022914899332,0.0001388736181394481
014f772e7ba85f4e8b2a3fba6dbd4828deb901e78c8eaf456bb56dbd8693c244_214552e5944d8bdd14a0755c3450c241dbe727c75c83bcd76b4b84a236551bfa_af5e91451f56e4b9f18a6a8840d1dbc5898f5d10e855b82f4f0c5b5f5f90babc,0.3338293650793626,0.04530398675673892,0.015871040114122766,-0.4938929872797595,2.9084194125454648,23.78095181637771,2.520889773254323e-07
015a0605831b6c60e90b965ffad1082650b27b2b7e7a1b4eb5bee7a0660934cd_755811f878626f67396154a0f64de7d9255d42810d18c967f7ef5e0f7e84227f_fdfc2573eac8e71ce7f2cf88e891108a647b2370610fd0465051449c9d11bcec,0.203125,0.11201404389880952,1.0592588303652413,-0.8327465732231105,4.6920821114369495,241.23206400238143,0.0003224984172766562
016ad9ea0fd21e6071ab1e8e0693829be45e0a89fbd18504f603fe101bb4d976_02a2d03bb88bb7b9ca632ef0545935657ce7ea6656f1880b8f26064fcd2a2577_1186f1f141290a724fcabdb1058106e56556c105efc1b488513827823b226d35,0.4992559523809524,0.24999944639313976,0.0029761937714750065,-1.9999911422706442,1.9636491146046404,671.0,6.697658123058297e-07
016ad9ea0fd21e6071ab1e8e0693829be45e0a89fbd18504f603fe101bb4d976_02a2d03bb88bb7b9ca632ef0545935657ce7ea6656f1880b8f26064fcd2a2577_33aed9b8a58727546ce022e730cbff2c674ce147420f4b5d4dd484adcaef33cf,0.5902950310558996,0.028670328835693103,-0.6348074067990858,1.730679778171055,1.6658475387361313,55.07916431205931,7.723769864675886e-05
016d177fbe06677165b986c6a4f1c1acc02209d9eb471af66f7d44073f1ca29b_8de9865d0acd25b11ff7d5a2c186bbc82db78c2c58df072b803fa2ad53a6b47a_283a3060f5af6530cb97e7754dfb2372dd5c2f3b7df855be44ba1e8a2c39b324,0.0018601190476190475,0.0012986232904620269,21.70644329476931,516.4258702473509,84.31618569636134,2.4490444929297057,1.2740379197182615e-06
016d177fbe06677165b986c6a4f1c1acc02209d9eb471af66f7d44073f1ca29b_8de9865d0acd25b11ff7d5a2c186bbc82db78c2c58df072b803fa2ad53a6b47a_29da8f345f7e85701ad1e4ea31589563a7b2e5dfe82ed699b22132f651ac6d5c,0.001339285714285714,0.0009803491709183328,27.214126012805288,806.1455501052411,88.18897637795276,1.7999999999999998,4.967635729648314e-07
016e3910fbe26c72ef2daa6b114ec97877dcb4c77c92610ff14caa4504424c21_54f6e25e45990000f9c390cf93ebf61ade83148cde56dd2a1b57fb46c225698d_7c22e00139ca04d9576e8547fcbb403c3078bad2ef84eda8562233fd9bfe5ea5,0.005580357142857143,0.003131061995110584,10.847711311098678,130.1739826525103,64.18338108882521,7.500000000000001,2.2057785515975724e-06
016e3910fbe26c72ef2daa6b114ec97877dcb4c77c92610ff14caa4504424c21_54f6e25e45990000f9c390cf93ebf61ade83148cde56dd2a1b57fb46c225698d_e74c313e52beebf06071814b7a1e3b3513a59e47de75d37e3bfed5e85b529ce7,0.0028108465608465607,0.0018659968488423805,17.556823453114816,334.3828879207838,78.05885389778007,3.5314848358003403,2.070534737509581e-06
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747_104c55850dd76dd7572e455e2fef524b95b08f4894cc4fc6cc9b18b1e3ee9f02_6f1be99f2398c7398834fc5c97ad110a34c67ad958b963fbe16bc8be78f20419,0.010416666666666666,0.010308159722222371,9.644196509600285,91.01052631578746,48.97959183673469,14.000000000000004,2.7334353815875824e-06
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747_104c55850dd76dd7572e455e2fef524b95b08f4894cc4fc6cc9b18b1e3ee9f02_7af59a462875aa45f8c0bb31f3a72c988a81d552ab82301e5457263907fbed25,0.008184523809523808,0.005637378649376453,9.242268565138078,85.68122762268801,54.99181669394435,8.85613880338534,6.120983991921557e-07
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747_c9d5814961920c0b2fdbfac77cca2a95566fc338818bc1edb5eaeb00e7eca6e9_84b01702004c37a0d98aadd659e39f69a39a573ab85a045a967a32c9b83d2ee9,0.0009300595238095234,0.0007586836003932086,35.58082401012688,1285.1599376041822,91.49081007488087,1.232724757234246,1.1679710705984904e-06
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747_c9d5814961920c0b2fdbfac77cca2a95566fc338818bc1edb5eaeb00e7eca6e9_bda1f1091bb22169d9d33a651655ff7588e62991230497caa51a4971859e78a2,0.0010394782913165266,0.0007669426868096625,35.03788977913252,1257.2151903428814,90.58399080204575,1.3388454237120948,1.2492142790733258e-06
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747_c9d5814961920c0b2fdbfac77cca2a95566fc338818bc1edb5eaeb00e7eca6e9_d602dacd6ce26a30a73f5773e281f03f11bcd7400ad152d0bcb11575e8fe9e44,0.0011625744047619048,0.0007833861439676204,34.02072225994576,1204.7122838489374,89.58506915514081,1.4760264428642262,1.3406128886075163e-06
018328a244c4bdc364efd96a3169324f8f00d03027a13e2bc70637e1a66beced_105f35bdf6c8a124518c9370650e2cec416a1bb555917dcc6e7d3f8e81a732bd_799a9e810048738fb324010593c8b09d35f4f97c26522d3eb2eb1a9d51e92c3d,0.031536373336680926,0.009492453755965727,6.784716419725704,53.222525202992,24.075284375318734,21.610867967489988,1.1358923956851188e-05
0197cc3edc9ee98ebdbb774c586c759ae4f53f7c3d9dba2fad2f932b0887b7aa_5f1d8470695768786face65eea718d03734f67003d8a4f4f6458b1fe5b8c7d91_78cc94d04a317bbcf490e804dc95d67bb976f21c8034bb6e20718b30dead9d8e,0.4992559523809524,0.0007434940121882421,-9.093507387909925,332.50353810521835,1.9636491146046404,1.9619669557459387,3.207955809494286e-06
01988092fbb5c015211200717d47be5166001dbb7e1fec7452b545a2d6f48b9b_aadef96c623527cccc9c77d2d21238b98617d291ad4251442c52ece313969a84_05a1340d3639fc8dd54b81d1020066f6a30ef1927c7e5480d055b31a08d4f917,0.0018601190476190475,0.0011823658499858316,22.64221545457355,580.7033164463203,84.31618569636134,2.499911281096428,3.2061022140727736e-06
